pearsons_correlation,Metadata_treatment,reference,Metadata_Pathway
0.3990035934368558,UCD-0001766,Healthy,Angiogenesis
0.40586379361120545,UCD-0001766,Healthy,Angiogenesis
0.3382820012463136,UCD-0001766,Healthy,Angiogenesis
0.32250121238091933,UCD-0001766,Healthy,Angiogenesis
0.12762905823430318,UCD-0001766,Healthy,Angiogenesis
0.06223328317739932,UCD-0001766,Healthy,Angiogenesis
0.06593634394931032,UCD-0001766,Healthy,Angiogenesis
0.07540305498090179,UCD-0001766,Healthy,Angiogenesis
0.004045104375422184,UCD-0001766,Healthy,Angiogenesis
-0.012497521397671279,UCD-0001766,Healthy,Angiogenesis
0.004048161293972701,UCD-0001766,Healthy,Angiogenesis
0.006152044497469269,UCD-0001766,Healthy,Angiogenesis
0.15137017767409544,UCD-0001766,Healthy,Angiogenesis
0.11875088194168303,UCD-0001766,Healthy,Angiogenesis
0.11160984109606513,UCD-0001766,Healthy,Angiogenesis
0.10546070090496668,UCD-0001766,Healthy,Angiogenesis
0.12955256924440234,UCD-0001766,Healthy,Angiogenesis
0.09063092050737877,UCD-0001766,Healthy,Angiogenesis
0.13370764374276722,UCD-0001766,Healthy,Angiogenesis
0.11501402522579796,UCD-0001766,Healthy,Angiogenesis
0.16270674858024745,UCD-0001766,Healthy,Angiogenesis
0.12659444128630426,UCD-0001766,Healthy,Angiogenesis
0.07697139015050161,UCD-0001766,Healthy,Angiogenesis
0.11032682412727399,UCD-0001766,Healthy,Angiogenesis
0.29149649972310276,UCD-0001766,Healthy,Angiogenesis
0.2425519749141417,UCD-0001766,Healthy,Angiogenesis
0.203316554173306,UCD-0001766,Healthy,Angiogenesis
0.21770697772744113,UCD-0001766,Healthy,Angiogenesis
0.1811335308448795,UCD-0001766,Healthy,Angiogenesis
0.14127065139653433,UCD-0001766,Healthy,Angiogenesis
0.09090903663832779,UCD-0001766,Healthy,Angiogenesis
0.07663074213067608,UCD-0001766,Healthy,Angiogenesis
0.21365891350682298,UCD-0001766,Healthy,Angiogenesis
0.20135781553796672,UCD-0001766,Healthy,Angiogenesis
0.09881995530121422,UCD-0001766,Healthy,Angiogenesis
0.09451033262671397,UCD-0001766,Healthy,Angiogenesis
0.21838875081042644,UCD-0001775,Healthy,Others
0.2830870302889613,UCD-0001775,Healthy,Others
0.13519099091796746,UCD-0001775,Healthy,Others
0.14383219266743974,UCD-0001775,Healthy,Others
0.274260581893749,UCD-0001775,Healthy,Others
0.2677001267681942,UCD-0001775,Healthy,Others
0.19627090862450025,UCD-0001775,Healthy,Others
0.21265808861180205,UCD-0001775,Healthy,Others
0.32796988421750745,UCD-0001775,Healthy,Others
0.3314843774891791,UCD-0001775,Healthy,Others
0.24697654069829417,UCD-0001775,Healthy,Others
0.23702373670322985,UCD-0001775,Healthy,Others
0.39781954862367613,UCD-0001775,Healthy,Others
0.40788171843721893,UCD-0001775,Healthy,Others
0.28128833311803714,UCD-0001775,Healthy,Others
0.29280723144910364,UCD-0001775,Healthy,Others
0.2881550645631903,UCD-0001775,Healthy,Others
0.3302213443660876,UCD-0001775,Healthy,Others
0.1313940246195826,UCD-0001775,Healthy,Others
0.16755756160051305,UCD-0001775,Healthy,Others
0.2953532949157367,UCD-0001775,Healthy,Others
0.3448252367444855,UCD-0001775,Healthy,Others
0.18330176442465757,UCD-0001775,Healthy,Others
0.172112956406207,UCD-0001775,Healthy,Others
0.3068587841982008,UCD-0001775,Healthy,Others
0.3756023873906033,UCD-0001775,Healthy,Others
0.26068277080833613,UCD-0001775,Healthy,Others
0.17227896808793403,UCD-0001775,Healthy,Others
0.3276285944167654,UCD-0001775,Healthy,Others
0.3331868804702961,UCD-0001775,Healthy,Others
0.2467608123398876,UCD-0001775,Healthy,Others
0.15119214704550824,UCD-0001775,Healthy,Others
0.42489754494419923,UCD-0001775,Healthy,Others
0.5107654484570271,UCD-0001775,Healthy,Others
0.3724832422108597,UCD-0001775,Healthy,Others
0.3611670081559067,UCD-0001775,Healthy,Others
0.4145048523573283,UCD-0001775,Healthy,Others
0.41851935379936445,UCD-0001775,Healthy,Others
0.3611839126144876,UCD-0001775,Healthy,Others
0.3924064677821595,UCD-0001775,Healthy,Others
0.47629700958570237,UCD-0001775,Healthy,Others
0.4332531903476274,UCD-0001775,Healthy,Others
0.45507762764890164,UCD-0001775,Healthy,Others
0.38712597188235665,UCD-0001775,Healthy,Others
0.5742698092452976,UCD-0001775,Healthy,Others
0.5279515630999017,UCD-0001775,Healthy,Others
0.5870437863463256,UCD-0001775,Healthy,Others
0.5199593208252251,UCD-0001775,Healthy,Others
0.22164334892479154,UCD-0001775,Healthy,Others
0.27377132267815574,UCD-0001775,Healthy,Others
0.1782013429377768,UCD-0001775,Healthy,Others
0.20433942542233535,UCD-0001775,Healthy,Others
0.1926521435428698,UCD-0001775,Healthy,Others
0.23624846640155434,UCD-0001775,Healthy,Others
0.1706503670567724,UCD-0001775,Healthy,Others
0.10283924492808379,UCD-0001775,Healthy,Others
0.1732218454794543,UCD-0001775,Healthy,Others
0.19910289641181983,UCD-0001775,Healthy,Others
0.1866704299355058,UCD-0001775,Healthy,Others
0.12540429494986308,UCD-0001775,Healthy,Others
0.09463260685865144,UCD-0001775,Healthy,Others
0.09242325625945204,UCD-0001775,Healthy,Others
0.013223157489914766,UCD-0001775,Healthy,Others
-0.004059246735452749,UCD-0001775,Healthy,Others
-0.16906015943608094,UCD-0001783,Healthy,Others
-0.004144076174404338,UCD-0001783,Healthy,Others
-0.1489856053143611,UCD-0001783,Healthy,Others
-0.028482411325740083,UCD-0001783,Healthy,Others
-0.07797393988701261,UCD-0001783,Healthy,Others
0.02304572792924511,UCD-0001783,Healthy,Others
-0.15946069966602236,UCD-0001783,Healthy,Others
-0.02155921573711703,UCD-0001783,Healthy,Others
-0.1029992812823013,UCD-0001783,Healthy,Others
-0.05771606239634927,UCD-0001783,Healthy,Others
-0.1589035475753632,UCD-0001783,Healthy,Others
0.08159493497155199,UCD-0001783,Healthy,Others
-0.14882017239913842,UCD-0001783,Healthy,Others
0.10040546916241785,UCD-0001783,Healthy,Others
-0.07759163291620139,UCD-0001783,Healthy,Others
0.17716119767446092,UCD-0001783,Healthy,Others
-0.28362741922564566,UCD-0001783,Healthy,Others
-0.0819650117944201,UCD-0001783,Healthy,Others
-0.3921014471552565,UCD-0001783,Healthy,Others
-0.09610075628823728,UCD-0001783,Healthy,Others
-0.3572919053292085,UCD-0001783,Healthy,Others
-0.05056647594066528,UCD-0001783,Healthy,Others
-0.4939486846153357,UCD-0001783,Healthy,Others
0.04676079745282716,UCD-0001783,Healthy,Others
-0.19989057758611392,UCD-0001783,Healthy,Others
-0.08853673819587986,UCD-0001783,Healthy,Others
-0.1560998143018695,UCD-0001783,Healthy,Others
-0.001187719874992843,UCD-0001783,Healthy,Others
-0.1460286151758104,UCD-0001783,Healthy,Others
0.0934875030293606,UCD-0001783,Healthy,Others
-0.012438624202789834,UCD-0001783,Healthy,Others
0.031413741400276286,UCD-0001783,Healthy,Others
0.3405931124513681,UCD-0001792,Healthy,Others
0.17085867257677817,UCD-0001792,Healthy,Others
0.32167012336994627,UCD-0001792,Healthy,Others
0.1613099314503979,UCD-0001792,Healthy,Others
0.33825080645675654,UCD-0001792,Healthy,Others
0.3452286011223218,UCD-0001792,Healthy,Others
0.17843863052304978,UCD-0001792,Healthy,Others
0.2768925656479153,UCD-0001792,Healthy,Others
0.19899532942570997,UCD-0001792,Healthy,Others
0.12915054279581298,UCD-0001792,Healthy,Others
0.3107322613710388,UCD-0001792,Healthy,Others
0.18183464022266482,UCD-0001792,Healthy,Others
0.3374914535174164,UCD-0001792,Healthy,Others
0.3097119682725903,UCD-0001792,Healthy,Others
0.323611860412161,UCD-0001792,Healthy,Others
0.30886605755492186,UCD-0001792,Healthy,Others
0.30462887112911113,UCD-0001792,Healthy,Others
0.14292243694703485,UCD-0001792,Healthy,Others
0.22967352183958367,UCD-0001792,Healthy,Others
-0.0008630680395341633,UCD-0001792,Healthy,Others
0.32363128810318087,UCD-0001792,Healthy,Others
0.1930463205436092,UCD-0001792,Healthy,Others
0.45012714135653614,UCD-0001792,Healthy,Others
0.2746907021350945,UCD-0001792,Healthy,Others
0.31130938580646245,UCD-0001792,Healthy,Others
0.11442230517545261,UCD-0001792,Healthy,Others
0.37695307300662023,UCD-0001792,Healthy,Others
0.22243523153643976,UCD-0001792,Healthy,Others
0.42894679104838995,UCD-0001792,Healthy,Others
0.23599435166641433,UCD-0001792,Healthy,Others
0.18208784657191546,UCD-0001792,Healthy,Others
0.17745062986476032,UCD-0001792,Healthy,Others
-0.3602057032402041,UCD-0001801,Healthy,Endocrinology & Hormones
-0.33471262052102857,UCD-0001801,Healthy,Endocrinology & Hormones
-0.25512609832223626,UCD-0001801,Healthy,Endocrinology & Hormones
-0.31662311404478233,UCD-0001801,Healthy,Endocrinology & Hormones
-0.27212227565513536,UCD-0001801,Healthy,Endocrinology & Hormones
-0.24786106087783244,UCD-0001801,Healthy,Endocrinology & Hormones
-0.20609745349221897,UCD-0001801,Healthy,Endocrinology & Hormones
-0.23620512595331947,UCD-0001801,Healthy,Endocrinology & Hormones
-0.269548978732777,UCD-0001801,Healthy,Endocrinology & Hormones
-0.2690780808564242,UCD-0001801,Healthy,Endocrinology & Hormones
-0.2563529693701352,UCD-0001801,Healthy,Endocrinology & Hormones
-0.23177143008024179,UCD-0001801,Healthy,Endocrinology & Hormones
-0.21571052862175247,UCD-0001801,Healthy,Endocrinology & Hormones
-0.3044203392803571,UCD-0001801,Healthy,Endocrinology & Hormones
-0.3031176378494316,UCD-0001801,Healthy,Endocrinology & Hormones
-0.2060965483576272,UCD-0001801,Healthy,Endocrinology & Hormones
-0.3777630326277462,UCD-0001801,Healthy,Endocrinology & Hormones
-0.424349810064371,UCD-0001801,Healthy,Endocrinology & Hormones
-0.3450883818862937,UCD-0001801,Healthy,Endocrinology & Hormones
-0.3706327916524735,UCD-0001801,Healthy,Endocrinology & Hormones
-0.31808134898539714,UCD-0001801,Healthy,Endocrinology & Hormones
-0.3048268833558329,UCD-0001801,Healthy,Endocrinology & Hormones
-0.225763648850128,UCD-0001801,Healthy,Endocrinology & Hormones
-0.26338133912910927,UCD-0001801,Healthy,Endocrinology & Hormones
-0.2657282478580943,UCD-0001801,Healthy,Endocrinology & Hormones
-0.280327249076127,UCD-0001801,Healthy,Endocrinology & Hormones
-0.22923087363425226,UCD-0001801,Healthy,Endocrinology & Hormones
-0.21879766172740664,UCD-0001801,Healthy,Endocrinology & Hormones
-0.21635396824904887,UCD-0001801,Healthy,Endocrinology & Hormones
-0.2696812273300853,UCD-0001801,Healthy,Endocrinology & Hormones
-0.17166126429851006,UCD-0001801,Healthy,Endocrinology & Hormones
-0.14709993602616767,UCD-0001801,Healthy,Endocrinology & Hormones
-0.14592838275829334,UCD-0001801,Healthy,Endocrinology & Hormones
-0.15382472842840184,UCD-0001801,Healthy,Endocrinology & Hormones
-0.14271074468838624,UCD-0001801,Healthy,Endocrinology & Hormones
-0.14303783754735638,UCD-0001801,Healthy,Endocrinology & Hormones
-0.09574635893473697,UCD-0001801,Healthy,Endocrinology & Hormones
-0.0772631585430257,UCD-0001801,Healthy,Endocrinology & Hormones
-0.012396901381196684,UCD-0001801,Healthy,Endocrinology & Hormones
-0.08112496993526234,UCD-0001801,Healthy,Endocrinology & Hormones
-0.06914015009711388,UCD-0001801,Healthy,Endocrinology & Hormones
-0.07150278221618235,UCD-0001801,Healthy,Endocrinology & Hormones
-0.08003933363397883,UCD-0001801,Healthy,Endocrinology & Hormones
-0.042645050416858954,UCD-0001801,Healthy,Endocrinology & Hormones
0.18232076663550542,UCD-0001801,Healthy,Endocrinology & Hormones
0.1405346247232166,UCD-0001801,Healthy,Endocrinology & Hormones
0.13549357991159064,UCD-0001801,Healthy,Endocrinology & Hormones
0.21482040428402707,UCD-0001801,Healthy,Endocrinology & Hormones
-0.3076710766048471,UCD-0001801,Healthy,Endocrinology & Hormones
-0.28254776763798206,UCD-0001801,Healthy,Endocrinology & Hormones
-0.25928168600941787,UCD-0001801,Healthy,Endocrinology & Hormones
-0.3007221336132058,UCD-0001801,Healthy,Endocrinology & Hormones
-0.3270685129109112,UCD-0001801,Healthy,Endocrinology & Hormones
-0.31623761729624333,UCD-0001801,Healthy,Endocrinology & Hormones
-0.2496288227048637,UCD-0001801,Healthy,Endocrinology & Hormones
-0.32460916967509496,UCD-0001801,Healthy,Endocrinology & Hormones
-0.25574932423131486,UCD-0001801,Healthy,Endocrinology & Hormones
-0.19780934703087047,UCD-0001801,Healthy,Endocrinology & Hormones
-0.17440893725946352,UCD-0001801,Healthy,Endocrinology & Hormones
-0.21017313592807718,UCD-0001801,Healthy,Endocrinology & Hormones
-0.4253947543214818,UCD-0001801,Healthy,Endocrinology & Hormones
-0.3847837956361256,UCD-0001801,Healthy,Endocrinology & Hormones
-0.35549032329241403,UCD-0001801,Healthy,Endocrinology & Hormones
-0.3687600383859359,UCD-0001801,Healthy,Endocrinology & Hormones
-0.05146002855025254,UCD-0001804,Healthy,No Pathway
-0.13235769787488777,UCD-0001804,Healthy,No Pathway
-0.0046604243490092805,UCD-0001804,Healthy,No Pathway
-0.08458823725126254,UCD-0001804,Healthy,No Pathway
-0.10088757005600124,UCD-0001804,Healthy,No Pathway
-0.14345093543311413,UCD-0001804,Healthy,No Pathway
-0.03922761925305843,UCD-0001804,Healthy,No Pathway
-0.0832143192562121,UCD-0001804,Healthy,No Pathway
-0.22483473368768103,UCD-0001804,Healthy,No Pathway
-0.2655566831901632,UCD-0001804,Healthy,No Pathway
-0.17328380340078958,UCD-0001804,Healthy,No Pathway
-0.24294550411796464,UCD-0001804,Healthy,No Pathway
-0.29756937123989896,UCD-0001804,Healthy,No Pathway
-0.36305049149848473,UCD-0001804,Healthy,No Pathway
-0.24789494361045394,UCD-0001804,Healthy,No Pathway
-0.347104565963582,UCD-0001804,Healthy,No Pathway
-0.13097575896789915,UCD-0001804,Healthy,No Pathway
-0.22722773221529682,UCD-0001804,Healthy,No Pathway
-0.09085168014473939,UCD-0001804,Healthy,No Pathway
-0.17366635483720902,UCD-0001804,Healthy,No Pathway
-0.09801243162908241,UCD-0001804,Healthy,No Pathway
-0.18541459857054077,UCD-0001804,Healthy,No Pathway
-0.10659876614161683,UCD-0001804,Healthy,No Pathway
-0.1542927921812034,UCD-0001804,Healthy,No Pathway
-0.17403819192694683,UCD-0001804,Healthy,No Pathway
-0.24442690803828146,UCD-0001804,Healthy,No Pathway
-0.16850978585682755,UCD-0001804,Healthy,No Pathway
-0.22477555070210398,UCD-0001804,Healthy,No Pathway
-0.28153693057460033,UCD-0001804,Healthy,No Pathway
-0.3459474736835256,UCD-0001804,Healthy,No Pathway
-0.3328025960281266,UCD-0001804,Healthy,No Pathway
-0.355992049129159,UCD-0001804,Healthy,No Pathway
0.027098962652457086,UCD-0001804,Healthy,No Pathway
-0.03280177855503678,UCD-0001804,Healthy,No Pathway
0.08259943268969042,UCD-0001804,Healthy,No Pathway
-0.00021889959526901287,UCD-0001804,Healthy,No Pathway
0.09488860450491185,UCD-0001804,Healthy,No Pathway
0.06522222611198679,UCD-0001804,Healthy,No Pathway
0.18041246811038736,UCD-0001804,Healthy,No Pathway
0.10808515821645157,UCD-0001804,Healthy,No Pathway
-0.153159574141991,UCD-0001804,Healthy,No Pathway
-0.1764522833904635,UCD-0001804,Healthy,No Pathway
-0.13469975430359069,UCD-0001804,Healthy,No Pathway
-0.15773442179593403,UCD-0001804,Healthy,No Pathway
-0.10044685145164495,UCD-0001804,Healthy,No Pathway
-0.10848417872362286,UCD-0001804,Healthy,No Pathway
-0.1029033218657339,UCD-0001804,Healthy,No Pathway
-0.12198371553328646,UCD-0001804,Healthy,No Pathway
-0.09694719678014695,UCD-0001804,Healthy,No Pathway
-0.13143391082123662,UCD-0001804,Healthy,No Pathway
0.00014214350673286653,UCD-0001804,Healthy,No Pathway
-0.07861974373532869,UCD-0001804,Healthy,No Pathway
-0.11801792473943917,UCD-0001804,Healthy,No Pathway
-0.17203940131747691,UCD-0001804,Healthy,No Pathway
-0.06664227847616143,UCD-0001804,Healthy,No Pathway
-0.1355583265525894,UCD-0001804,Healthy,No Pathway
-0.2510642089877089,UCD-0001804,Healthy,No Pathway
-0.2789803090190657,UCD-0001804,Healthy,No Pathway
-0.18505088322881508,UCD-0001804,Healthy,No Pathway
-0.24589134386370173,UCD-0001804,Healthy,No Pathway
-0.28904433215013237,UCD-0001804,Healthy,No Pathway
-0.33547985336948444,UCD-0001804,Healthy,No Pathway
-0.25377670037342764,UCD-0001804,Healthy,No Pathway
-0.3011899438123757,UCD-0001804,Healthy,No Pathway
0.014177273840203338,UCD-0001808,Healthy,MAPK
-0.1925606021170323,UCD-0001808,Healthy,MAPK
0.05101975601648592,UCD-0001808,Healthy,MAPK
0.030042230225837,UCD-0001808,Healthy,MAPK
-0.07558096396769437,UCD-0001808,Healthy,MAPK
-0.13116788156978892,UCD-0001808,Healthy,MAPK
0.0021660068658350684,UCD-0001808,Healthy,MAPK
0.03694119902798393,UCD-0001808,Healthy,MAPK
-0.07890164733531735,UCD-0001808,Healthy,MAPK
-0.16312469881744215,UCD-0001808,Healthy,MAPK
-0.007598199766433597,UCD-0001808,Healthy,MAPK
0.01611125793039539,UCD-0001808,Healthy,MAPK
0.03265792536436626,UCD-0001808,Healthy,MAPK
-0.04735607574744746,UCD-0001808,Healthy,MAPK
0.12129016470799504,UCD-0001808,Healthy,MAPK
0.1754511472821995,UCD-0001808,Healthy,MAPK
-0.024476902316233985,UCD-0001808,Healthy,MAPK
-0.17934577938773608,UCD-0001808,Healthy,MAPK
0.08497177011778889,UCD-0001808,Healthy,MAPK
0.06876076321358976,UCD-0001808,Healthy,MAPK
-0.07474415234137533,UCD-0001808,Healthy,MAPK
-0.23250768728320567,UCD-0001808,Healthy,MAPK
-0.04134193837733996,UCD-0001808,Healthy,MAPK
-0.015968896845674783,UCD-0001808,Healthy,MAPK
0.05854076644215726,UCD-0001808,Healthy,MAPK
-0.162599965381885,UCD-0001808,Healthy,MAPK
0.03629582403855725,UCD-0001808,Healthy,MAPK
0.07881399558080694,UCD-0001808,Healthy,MAPK
0.010605606066840953,UCD-0001808,Healthy,MAPK
-0.14621934373303458,UCD-0001808,Healthy,MAPK
0.03429080866959122,UCD-0001808,Healthy,MAPK
0.0769503124384933,UCD-0001808,Healthy,MAPK
0.20355647926252338,UCD-0001808,Healthy,MAPK
-0.02078508962558516,UCD-0001808,Healthy,MAPK
0.22300536483197864,UCD-0001808,Healthy,MAPK
0.20652162328592916,UCD-0001808,Healthy,MAPK
0.1195771294492991,UCD-0001808,Healthy,MAPK
0.048648468506383394,UCD-0001808,Healthy,MAPK
0.203105419472866,UCD-0001808,Healthy,MAPK
0.11458757851051038,UCD-0001808,Healthy,MAPK
-0.03796586200903469,UCD-0001808,Healthy,MAPK
-0.08091649300600301,UCD-0001808,Healthy,MAPK
0.06760710555624629,UCD-0001808,Healthy,MAPK
0.07587474486531899,UCD-0001808,Healthy,MAPK
0.013045464187571363,UCD-0001808,Healthy,MAPK
0.06493795261237359,UCD-0001808,Healthy,MAPK
0.10705728589070675,UCD-0001808,Healthy,MAPK
0.12914435911137404,UCD-0001808,Healthy,MAPK
-0.03657704937931781,UCD-0001808,Healthy,MAPK
-0.1296895525002968,UCD-0001808,Healthy,MAPK
0.06622716119240872,UCD-0001808,Healthy,MAPK
0.00943809685544529,UCD-0001808,Healthy,MAPK
0.0441821067938726,UCD-0001808,Healthy,MAPK
-0.17751030541403165,UCD-0001808,Healthy,MAPK
0.05480040446617773,UCD-0001808,Healthy,MAPK
0.002237921309281704,UCD-0001808,Healthy,MAPK
-0.08991946737078606,UCD-0001808,Healthy,MAPK
-0.2067032822070824,UCD-0001808,Healthy,MAPK
-0.10908251269584698,UCD-0001808,Healthy,MAPK
-0.10570966036746306,UCD-0001808,Healthy,MAPK
-0.2079143354937494,UCD-0001808,Healthy,MAPK
-0.2926302696682839,UCD-0001808,Healthy,MAPK
-0.1441651207204572,UCD-0001808,Healthy,MAPK
-0.1226106486683608,UCD-0001808,Healthy,MAPK
0.12311592289001339,UCD-0001810,Healthy,DNA Damage
0.021822347564633988,UCD-0001810,Healthy,DNA Damage
-0.0235496958265869,UCD-0001810,Healthy,DNA Damage
-0.023121756115941597,UCD-0001810,Healthy,DNA Damage
0.2179204791777967,UCD-0001810,Healthy,DNA Damage
0.09741761376626255,UCD-0001810,Healthy,DNA Damage
0.12478221762694283,UCD-0001810,Healthy,DNA Damage
0.0724949043942262,UCD-0001810,Healthy,DNA Damage
0.2345676359365431,UCD-0001810,Healthy,DNA Damage
0.14145376180350758,UCD-0001810,Healthy,DNA Damage
0.1378277732058042,UCD-0001810,Healthy,DNA Damage
0.06734082618536759,UCD-0001810,Healthy,DNA Damage
0.3004288684280287,UCD-0001810,Healthy,DNA Damage
0.28537701855254133,UCD-0001810,Healthy,DNA Damage
0.20009018696451927,UCD-0001810,Healthy,DNA Damage
0.13870912471316088,UCD-0001810,Healthy,DNA Damage
0.17019706938475304,UCD-0001810,Healthy,DNA Damage
0.08119940637205789,UCD-0001810,Healthy,DNA Damage
